Depth,Density,P_Slowness,Gamma_Ray,Porosity_Frac,P_Impedance,P_Impedance-rel
49.3776,2080.5146,-9999.0000,13.5851,0.3559,4104010.0000,1430.24
49.53,2080.5840,-9999.0000,14.2175,0.3559,4104270.0000,1430.24
49.6824,2080.6000,-9999.0000,14.7564,0.3559,4104410.0000,1430.24
49.8348,2080.6000,-9999.0000,16.3892,0.3559,4104510.0000,1430.24
49.9872,2080.6000,-9999.0000,16.9232,0.3559,4104610.0000,1430.24
50.1396,2080.6184,-9999.0000,16.9598,0.3558,4104710.0000,1430.24
50.292,2080.6782,-9999.0000,16.8570,0.3558,4104950.0000,1430.24
50.4444,2080.7000,-9999.0000,16.2379,0.3558,4105100.0000,1430.24
50.5968,2080.7000,-9999.0000,15.1267,0.3558,4105200.0000,1480.134
50.7492,2080.7229,-9999.0000,14.4758,0.3558,4105300.0000,1675.1985
50.9016,2080.7805,-9999.0000,14.2823,0.3558,4105540.0000,1880.8096
51.054,2080.8000,-9999.0000,14.1160,0.3558,4105700.0000,1940.61
51.2064,2080.8000,-9999.0000,13.9796,0.3558,4105800.0000,1940.6101
51.3588,2080.8000,-9999.0000,13.7471,0.3557,4105900.0000,1940.61
51.5112,2080.8247,-9999.0000,13.3022,0.3557,4106000.0000,1940.6101
51.6636,2080.8770,-9999.0000,12.4684,0.3557,4106220.0000,1940.61
51.816,2080.9001,-9999.0000,11.4132,0.3557,4106400.0000,1940.61
51.9684,2080.9000,-9999.0000,10.6654,0.3557,4106490.0000,1940.6099
52.1208,2080.9001,-9999.0000,10.4500,0.3557,4106590.0000,1940.61
52.2732,2080.9243,-9999.0000,10.8248,0.3557,4106690.0000,1940.6099
52.4256,2080.9753,-9999.0000,11.6619,0.3556,4107090.0000,1940.61
52.578,2081.0000,-9999.0000,12.1774,0.3556,4107190.0000,1940.61
52.7304,2081.0000,-9999.0000,12.2500,0.3556,4107290.0000,1940.6099
52.8828,2081.0222,-9999.0000,12.0274,0.3556,4107480.0000,1940.61
53.0352,2081.0742,-9999.0000,11.4910,0.3556,4107690.0000,1940.6101
53.1876,2081.1003,-9999.0000,10.9022,0.3556,4107790.0000,1940.61
53.34,2081.1003,-9999.0000,10.3602,0.3556,4107890.0000,1940.61
53.4924,2081.1000,-9999.0000,10.1500,0.3555,4107990.0000,1940.6101
53.6448,2081.1252,-9999.0000,10.2895,0.3555,4108160.0000,1940.61
53.7972,2081.1787,-9999.0000,10.6165,0.3555,4108380.0000,1940.6101
53.9496,2081.2000,-9999.0000,10.8167,0.3555,4108480.0000,1940.6101
54.102,2081.2000,-9999.0000,11.0508,0.3555,4108580.0000,1940.6101
54.2544,2081.2209,-9999.0000,11.2877,0.3555,4108740.0000,1940.6101
54.4068,2081.2798,-9999.0000,11.4115,0.3555,4108980.0000,1940.61
54.5592,2081.3000,-9999.0000,11.6513,0.3555,4109080.0000,1954.7698
54.7116,2081.3000,-9999.0000,11.9512,0.3554,4109180.0000,2009.7301
54.864,2081.3000,-9999.0000,12.2003,0.3554,4109280.0000,2059.3635
55.0164,2081.3154,-9999.0000,12.3828,0.3554,4109420.0000,2069.6399
55.1688,2081.3833,-9999.0000,12.9356,0.3554,4109680.0000,2069.6399
55.3212,2081.3997,-9999.0000,13.5976,0.3554,4109780.0000,2069.6399
55.4736,2081.4000,-9999.0000,14.2640,0.3554,4109880.0000,2069.6399
55.626,2081.4167,-9999.0000,15.1410,0.3554,4110010.0000,2069.6399
55.7784,2081.4885,-9999.0000,16.7960,0.3553,4110270.0000,2069.6399
55.9308,2081.5000,-9999.0000,17.0500,0.3553,4110370.0000,2069.6399
56.0832,2081.4998,-9999.0000,16.9605,0.3553,4110470.0000,2069.6399
56.2356,2081.5000,-9999.0000,15.9924,0.3553,4110570.0000,2069.6399
56.388,2081.5093,-9999.0000,13.6232,0.3553,4110690.0000,2069.6399
56.5404,2081.5942,-9999.0000,13.1677,0.3553,4110970.0000,2069.6399
56.6928,2081.5999,-9999.0000,13.1500,0.3553,4111070.0000,2069.6399
56.8452,2081.6000,-9999.0000,13.1593,0.3552,4111170.0000,2069.6399
56.9976,2081.6000,-9999.0000,13.4501,0.3552,4111270.0000,2069.6399
57.15,2081.7000,-9999.0000,13.7500,0.3552,4111570.0000,2069.6399
57.3024,2081.7000,-9999.0000,14.0595,0.3552,4111670.0000,2069.6399
57.4548,2081.7000,-9999.0000,14.6965,0.3552,4111770.0000,2069.6399
57.6072,2081.6997,-9999.0000,16.3952,0.3552,4111870.0000,2069.6399
57.7596,2081.7058,-9999.0000,16.4500,0.3552,4111970.0000,2069.6399
57.912,2081.7908,-9999.0000,16.4279,0.3551,4112250.0000,2069.6399
58.0644,2081.7998,-9999.0000,16.0676,0.3551,4112370.0000,2069.6399
58.2168,2081.8000,-9999.0000,14.7539,0.3551,4112460.0000,2069.6399
58.3692,2081.8115,-9999.0000,12.2430,0.3551,4112560.0000,2069.6399
58.5216,2081.8914,-9999.0000,11.9500,0.3551,4112840.0000,2054.0876
58.674,2081.9000,-9999.0000,11.9500,0.3551,4112960.0000,1949.0115
58.8264,2081.9000,-9999.0000,11.9500,0.3551,4113060.0000,1880.7253
58.9788,2081.9000,-9999.0000,11.9965,0.3551,4113160.0000,1871.2
59.1312,2081.9165,-9999.0000,12.3032,0.3550,4113260.0000,1871.2
59.2836,2081.9844,-9999.0000,12.9096,0.3550,4113520.0000,1871.2
59.436,2082.0000,-9999.0000,13.5968,0.3550,4113660.0000,1871.2
59.5884,2082.0000,-9999.0000,13.7500,0.3550,4113760.0000,1871.2
59.7408,2082.0000,-9999.0000,13.4530,0.3550,4113860.0000,1871.2
59.8932,2082.0203,-9999.0000,12.2329,0.3550,4113960.0000,1871.2
60.0456,2082.0793,-9999.0000,11.0131,0.3550,4114200.0000,1871.2
60.198,2082.1000,-9999.0000,10.4520,0.3549,4114360.0000,1871.2
60.3504,2082.1000,-9999.0000,10.0035,0.3549,4114460.0000,1871.2
60.5028,2082.1211,-9999.0000,10.0553,0.3549,4114560.0000,1871.2
60.6552,2082.1746,-9999.0000,10.8987,0.3549,4114790.0000,1871.1998
60.8076,2082.2002,-9999.0000,12.4067,0.3549,4114960.0000,1871.2
60.96,2082.2000,-9999.0000,13.8662,0.3549,4115060.0000,1871.2
61.1124,2082.2002,-9999.0000,14.4229,0.3549,4115160.0000,1871.2
61.2648,2082.2258,-9999.0000,14.5791,0.3548,4115260.0000,1871.2
61.4172,2082.2778,-9999.0000,14.5758,0.3548,4115470.0000,1871.2
61.5696,2082.3003,-9999.0000,14.3474,0.3548,4115650.0000,1871.2
61.722,2082.3000,-9999.0000,14.1224,0.3548,4115750.0000,1871.2
61.8744,2082.3250,-9999.0000,14.0500,0.3548,4115850.0000,1871.2
62.0268,2082.3755,-9999.0000,14.1250,0.3548,4116250.0000,1871.2
62.1792,2082.4000,-9999.0000,14.2775,0.3548,4116350.0000,1871.2
62.3316,2082.4000,-9999.0000,14.3500,0.3547,4116450.0000,1871.2
62.484,2082.4000,-9999.0000,14.4239,0.3547,4116550.0000,1841.0437
62.6364,2082.4231,-9999.0000,14.5055,0.3547,4116740.0000,1765.1401
62.7888,2082.4756,-9999.0000,14.3480,0.3547,4116950.0000,1708.9324
62.9412,2082.5000,-9999.0000,13.9051,0.3547,4117050.0000,1696.6802
63.0936,2082.5000,-9999.0000,12.9334,0.3547,4117150.0000,1696.6802
63.246,2082.5256,-9999.0000,11.7543,0.3547,4117320.0000,1696.6802
63.3984,2082.5793,-9999.0000,11.3500,0.3547,4117550.0000,1696.6801
63.5508,2082.6000,-9999.0000,11.3500,0.3546,4117650.0000,1696.6799
63.7032,2082.6000,-9999.0000,11.3500,0.3546,4117750.0000,1696.6802
63.8556,2082.6000,-9999.0000,11.5375,0.3546,4117850.0000,1696.6801
64.008,2082.6216,-9999.0000,12.1936,0.3546,4118000.0000,1696.6799
64.1604,2082.6814,-9999.0000,12.9108,0.3546,4118250.0000,1696.6802
64.3128,2082.7000,-9999.0000,13.6416,0.3546,4118350.0000,1696.6799
64.4652,2082.7000,-9999.0000,14.1046,0.3546,4118450.0000,1696.6801
64.6176,2082.7158,-9999.0000,14.5505,0.3545,4118590.0000,1696.6801
64.77,2082.7839,-9999.0000,14.6500,0.3545,4118840.0000,1696.6801
64.9224,2082.8000,-9999.0000,14.6418,0.3545,4118940.0000,1696.6801
65.0748,2082.8000,-9999.0000,14.5019,0.3545,4119050.0000,1696.6801
65.2272,2082.8000,-9999.0000,13.8713,0.3545,4119150.0000,1696.6801
65.3796,2082.8086,-9999.0000,13.1491,0.3545,4119270.0000,1696.6799
65.532,2082.8892,-9999.0000,12.5032,0.3545,4119540.0000,1696.6802
65.6844,2082.9000,-9999.0000,12.4283,0.3544,4119640.0000,1696.6801
65.8368,2082.9000,-9999.0000,12.4381,0.3544,4119740.0000,1696.6801
65.9892,2082.9094,-9999.0000,12.6021,0.3544,4119860.0000,1696.6801
66.1416,2082.9949,-9999.0000,13.4508,0.3544,4120140.0000,1696.6801
66.294,2083.0000,-9999.0000,14.3160,0.3544,4120240.0000,1696.6802
66.4464,2083.0000,-9999.0000,14.3500,0.3544,4120340.0000,1691.5364
66.5988,2083.0000,-9999.0000,14.3381,0.3544,4120440.0000,1478.1467
66.7512,2083.0000,-9999.0000,12.8500,0.3544,4120540.0000,1403.8899
66.9036,2083.1000,-9999.0000,12.8500,0.3543,4120840.0000,1403.89
67.056,2083.1000,-9999.0000,12.8269,0.3543,4120940.0000,1403.89
67.2084,2083.1000,-9999.0000,12.2727,0.3543,4121040.0000,1403.8899
67.3608,2083.1000,-9999.0000,12.2300,0.3543,4121140.0000,1403.89
67.5132,2083.1082,-9999.0000,11.9697,0.3543,4121240.0000,1403.89
67.6656,2083.1912,-9999.0000,11.9500,0.3543,4121520.0000,1403.8899
67.818,2083.2000,-9999.0000,11.9817,0.3543,4121640.0000,1403.89
67.9704,2083.1997,-9999.0000,12.3599,0.3542,4121740.0000,1403.89
68.1228,2083.2122,-9999.0000,13.3116,0.3542,4121840.0000,1403.89
68.2752,2083.2834,-9999.0000,13.4500,0.3542,4122110.0000,1403.8899
68.4276,2083.3000,-9999.0000,13.2699,0.3542,4122240.0000,1403.89
68.58,2083.3000,-9999.0000,12.4266,0.3542,4122340.0000,1403.89
68.7324,2083.3000,-9999.0000,12.2500,0.3542,4122440.0000,1403.8899
68.8848,2083.3186,-9999.0000,12.2500,0.3542,4122540.0000,1403.89
69.0372,2083.3850,-9999.0000,12.2500,0.3541,4122790.0000,1403.89
69.1896,2083.4000,-9999.0000,12.2500,0.3541,4122940.0000,1403.8899
69.342,2083.4000,-9999.0000,12.2500,0.3541,4123040.0000,1403.89
69.4944,2083.4207,-9999.0000,12.3125,0.3541,4123140.0000,1403.89
69.6468,2083.4795,-9999.0000,12.7465,0.3541,4123380.0000,1403.8899
69.7992,2083.5002,-9999.0000,13.4984,0.3541,4123540.0000,1403.8899
69.9516,2083.5000,-9999.0000,13.7500,0.3541,4123640.0000,1403.89
70.104,2083.5000,-9999.0000,13.5027,0.3540,4123740.0000,1403.8899
70.2564,2083.5227,-9999.0000,12.6637,0.3540,4123840.0000,1403.8899
70.4088,2083.5757,-9999.0000,11.5686,0.3540,4124060.0000,1287.4849
70.5612,2083.6000,-9999.0000,10.6428,0.3540,4124240.0000,996.002
70.7136,2083.6000,-9999.0000,10.2205,0.3540,4124340.0000,811.6203
70.866,2083.6262,-9999.0000,10.1500,0.3540,4124440.0000,779.724
71.0184,2083.6782,-9999.0000,10.4477,0.3540,4124650.0000,779.724
71.1708,2083.7002,-9999.0000,11.4349,0.3540,4124840.0000,779.724
71.3232,2083.7000,-9999.0000,12.8624,0.3539,4124940.0000,779.7241
71.4756,2083.7000,-9999.0000,13.9869,0.3539,4125140.0000,779.724
71.628,2083.7258,-9999.0000,14.4249,0.3539,4125340.0000,779.724
71.7804,2083.7769,-9999.0000,14.8015,0.3539,4125540.0000,779.724
71.9328,2083.8000,-9999.0000,15.3339,0.3539,4125640.0000,779.724
72.0852,2083.8000,-9999.0000,15.5500,0.3539,4125740.0000,779.724
72.2376,2083.8235,-9999.0000,15.3314,0.3539,4125920.0000,779.724
72.39,2083.8760,-9999.0000,14.2842,0.3538,4126140.0000,779.724
72.5424,2083.9000,-9999.0000,12.8029,0.3538,4126240.0000,779.724
72.6948,2083.9000,-9999.0000,12.2500,0.3538,4126340.0000,779.724
72.8472,2083.9000,-9999.0000,12.2500,0.3538,4126440.0000,779.724
73,2083.9199,-9999.0000,12.4508,0.3538,4126610.0000,779.724
73.152,2083.9775,-9999.0000,13.3505,0.3538,4126840.0000,779.724
73.3044,2084.0000,-9999.0000,14.8317,0.3538,4126940.0000,779.724
73.4568,2084.0000,-9999.0000,16.0940,0.3537,4127040.0000,779.724
73.6092,2084.0220,-9999.0000,16.8757,0.3537,4127200.0000,779.724
73.7616,2084.0823,-9999.0000,17.0500,0.3537,4127440.0000,779.724
73.914,2084.1000,-9999.0000,16.8858,0.3537,4127540.0000,779.724
74.0664,2084.1000,-9999.0000,16.0946,0.3537,4127640.0000,779.724
74.2188,2084.1000,-9999.0000,14.8965,0.3537,4127740.0000,779.724
74.3712,2084.1165,-9999.0000,13.5385,0.3537,4127880.0000,703.3061
74.5236,2084.1860,-9999.0000,12.6780,0.3536,4128140.0000,339.144
74.676,2084.2000,-9999.0000,12.5500,0.3536,4128240.0000,178.9838
74.8284,2084.2000,-9999.0000,12.5672,0.3536,4128340.0000,162.561
74.9808,2084.2000,-9999.0000,12.7279,0.3536,4128440.0000,162.561
75.1332,2084.2087,-9999.0000,13.1239,0.3536,4128560.0000,162.561
75.2856,2084.2913,-9999.0000,13.1709,0.3536,4128840.0000,162.561
75.438,2084.3000,-9999.0000,13.1473,0.3536,4128940.0000,162.561
75.5904,2084.2998,-9999.0000,12.8329,0.3536,4129040.0000,162.561
75.7428,2084.3000,-9999.0000,12.2633,0.3535,4129150.0000,162.561
75.8952,2084.3967,-9999.0000,11.9591,0.3535,4129440.0000,162.561
76.0476,2084.4000,-9999.0000,11.9453,0.3535,4129540.0000,162.561
76.2,2084.4000,-9999.0000,11.6500,0.3535,4129640.0000,162.561
76.3524,2084.4000,-9999.0000,11.9500,0.3535,4129750.0000,162.561
76.5048,2084.4033,-9999.0000,11.9593,0.3535,4129850.0000,162.561
76.6572,2084.5000,-9999.0000,12.2958,0.3535,4130140.0000,162.561
76.8096,2084.4998,-9999.0000,13.4141,0.3534,4130250.0000,162.561
76.962,2084.5000,-9999.0000,13.7323,0.3534,4130350.0000,162.561
77.1144,2084.5085,-9999.0000,13.7500,0.3534,4130450.0000,162.561
77.2668,2084.5913,-9999.0000,13.6306,0.3534,4130730.0000,162.561
77.4192,2084.6000,-9999.0000,12.6672,0.3534,4130850.0000,162.561
77.5716,2084.6000,-9999.0000,12.4760,0.3534,4130950.0000,162.561
77.724,2084.6000,-9999.0000,12.0226,0.3534,4131050.0000,162.561
77.8764,2084.6140,-9999.0000,11.9500,0.3533,4131150.0000,162.561
78.0288,2084.6838,-9999.0000,11.9965,0.3533,4131410.0000,162.561
78.1812,2084.7000,-9999.0000,12.2044,0.3533,4131550.0000,162.561
78.3336,2084.7000,-9999.0000,12.2500,0.3533,4131650.0000,108.1353
78.486,2084.7192,-9999.0000,12.2500,0.3533,4131750.0000,-111.7829
78.6384,2084.7852,-9999.0000,12.1929,0.3533,4132000.0000,-216.0451
78.7908,2084.8000,-9999.0000,12.0059,0.3533,4132150.0000,-230.284
78.9432,2084.8000,-9999.0000,11.9500,0.3533,4132250.0000,-230.284
79.0956,2084.8000,-9999.0000,12.0135,0.3532,4132350.0000,-230.284
79.248,2084.8225,-9999.0000,12.1880,0.3532,4132450.0000,-230.284
79.4004,2084.8801,-9999.0000,12.5177,0.3532,4132690.0000,-230.284
79.5528,2084.9000,-9999.0000,13.3227,0.3532,4132850.0000,-230.284
79.7052,2084.9000,-9999.0000,13.9067,0.3532,4132950.0000,-230.284
79.8576,2084.9231,-9999.0000,14.0373,0.3532,4133050.0000,-230.284
80.01,2084.9761,-9999.0000,13.8813,0.3532,4133280.0000,-230.284
80.1624,2085.0000,-9999.0000,13.3811,0.3531,4133450.0000,-230.284
80.3148,2085.0000,-9999.0000,12.8907,0.3531,4133560.0000,-230.284
80.4672,2085.0000,-9999.0000,12.7371,0.3531,4133660.0000,-230.284
80.6196,2085.0232,-9999.0000,12.8398,0.3531,4133760.0000,-230.284
80.772,2085.0740,-9999.0000,13.2750,0.3531,4133960.0000,-230.284
80.9244,2085.1000,-9999.0000,14.2073,0.3531,4134160.0000,-230.284
81.0768,2085.1000,-9999.0000,15.1869,0.3531,4134360.0000,-230.284
81.2292,2085.1265,-9999.0000,15.5500,0.3530,4134550.0000,-230.284
81.3816,2085.1772,-9999.0000,15.3267,0.3530,4134760.0000,-230.284
81.534,2085.2000,-9999.0000,14.7915,0.3530,4134860.0000,-230.284
81.6864,2085.2000,-9999.0000,14.2747,0.3530,4134960.0000,-230.284
81.8388,2085.2000,-9999.0000,13.7461,0.3530,4135060.0000,-230.284
81.9912,2085.2241,-9999.0000,13.0032,0.3530,4135240.0000,-230.284
82.1436,2085.2773,-9999.0000,12.0131,0.3530,4135460.0000,-230.284
82.296,2085.3000,-9999.0000,11.2522,0.3529,4135560.0000,-317.4185
82.4484,2085.3000,-9999.0000,11.0500,0.3529,4135660.0000,-549.421
82.6008,2085.3000,-9999.0000,11.0500,0.3529,4135760.0000,-692.6705
82.7532,2085.3208,-9999.0000,11.1144,0.3529,4135920.0000,-715.753
82.9056,2085.3792,-9999.0000,11.3514,0.3529,4136160.0000,-715.753
83.058,2085.4000,-9999.0000,11.6513,0.3529,4136260.0000,-715.753
83.2104,2085.4000,-9999.0000,11.8930,0.3529,4136370.0000,-715.753
83.3628,2085.4148,-9999.0000,11.9500,0.3529,4136520.0000,-715.7531
83.5152,2085.4812,-9999.0000,12.0035,0.3528,4136770.0000,-715.753
83.6676,2085.5000,-9999.0000,12.2510,0.3528,4136870.0000,-715.753
83.82,2085.5000,-9999.0000,12.5510,0.3528,4136970.0000,-715.753
83.9724,2085.5000,-9999.0000,12.8509,0.3528,4137070.0000,-715.753
84.1248,2085.5166,-9999.0000,13.0669,0.3528,4137200.0000,-715.753
84.2772,2085.5879,-9999.0000,12.8879,0.3528,4137470.0000,-715.753
84.4296,2085.6000,-9999.0000,12.7795,0.3528,4137570.0000,-715.753
84.582,2085.6000,-9999.0000,12.2805,0.3527,4137670.0000,-715.753
84.7344,2085.6091,-9999.0000,11.9775,0.3527,4137790.0000,-715.753
84.8868,2085.6919,-9999.0000,11.9500,0.3527,4138070.0000,-715.753
85.0392,2085.7000,-9999.0000,11.9716,0.3527,4138170.0000,-715.753
85.1916,2085.6997,-9999.0000,12.2567,0.3527,4138270.0000,-715.753
85.344,2085.7000,-9999.0000,12.2735,0.3527,4138370.0000,-715.7531
85.4964,2085.7002,-9999.0000,12.2650,0.3527,4138480.0000,-715.7529
85.6488,2085.7991,-9999.0000,11.9130,0.3526,4138770.0000,-715.7529
85.8012,2085.8000,-9999.0000,11.6476,0.3526,4138880.0000,-715.753
85.9536,2085.8000,-9999.0000,11.3523,0.3526,4138980.0000,-715.753
86.106,2085.8040,-9999.0000,11.3500,0.3526,4139080.0000,-715.753
86.2584,2085.9000,-9999.0000,11.3500,0.3526,4139370.0000,-739.5079
86.4108,2085.9000,-9999.0000,11.3701,0.3526,4139480.0000,-1151.7117
86.5632,2085.9000,-9999.0000,11.6303,0.3526,4139580.0000,-1308.8768
86.7156,2085.9000,-9999.0000,11.6500,0.3525,4139680.0000,-1319
86.868,2085.9109,-9999.0000,11.6500,0.3525,4139780.0000,-1319
87.0204,2085.9915,-9999.0000,11.6500,0.3525,4140060.0000,-1319
87.1728,2086.0000,-9999.0000,11.6500,0.3525,4140180.0000,-1319
87.3252,2086.0000,-9999.0000,12.0693,0.3525,4140280.0000,-1319
87.4776,2086.0146,-9999.0000,14.2838,0.3525,4140380.0000,-1319
87.63,2086.0842,-9999.0000,14.9058,0.3525,4140650.0000,-1319
87.7824,2086.1000,-9999.0000,14.9500,0.3525,4140790.0000,-1319
87.9348,2086.1000,-9999.0000,14.8965,0.3524,4140890.0000,-1319
88.0872,2086.1000,-9999.0000,14.7023,0.3524,4140990.0000,-1319
88.2396,2086.1187,-9999.0000,14.5334,0.3524,4141090.0000,-1319
88.392,2086.1785,-9999.0000,14.0431,0.3524,4141340.0000,-1319
88.5444,2086.2000,-9999.0000,13.5683,0.3524,4141490.0000,-1319
88.6968,2086.2000,-9999.0000,13.4500,0.3524,4141590.0000,-1319
88.8492,2086.2229,-9999.0000,13.5822,0.3524,4141690.0000,-1319
89.0016,2086.2803,-9999.0000,14.2594,0.3523,4141930.0000,-1319
89.154,2086.3000,-9999.0000,15.4271,0.3523,4142090.0000,-1319
89.3064,2086.3000,-9999.0000,16.2478,0.3523,4142190.0000,-1319
89.4588,2086.3000,-9999.0000,16.4500,0.3523,4142300.0000,-1319
89.6112,2086.3245,-9999.0000,16.3051,0.3523,4142400.0000,-1319
89.7636,2086.3770,-9999.0000,15.9177,0.3523,4142620.0000,-1319
89.916,2086.4000,-9999.0000,15.1777,0.3523,4142800.0000,-1319
90.0684,2086.4001,-9999.0000,14.1064,0.3522,4142900.0000,-1319
90.2208,2086.4236,-9999.0000,13.5222,0.3522,4143000.0000,-1369.6598
90.3732,2086.4744,-9999.0000,13.4500,0.3522,4143200.0000,-1495.6791
90.5256,2086.5002,-9999.0000,13.6000,0.3522,4143500.0000,-1590.6179
90.678,2086.5000,-9999.0000,13.9797,0.3522,4143600.0000,-1612.4399
90.8304,2086.5000,-9999.0000,14.3522,0.3522,4143700.0000,-1612.4399
90.9828,2086.5220,-9999.0000,14.6522,0.3522,4143900.0000,-1612.4398
91.1352,2086.5742,-9999.0000,14.8785,0.3521,4144110.0000,-1612.4399
91.2876,2086.5999,-9999.0000,14.9500,0.3521,4144210.0000,-1612.4401
91.44,2086.6000,-9999.0000,14.8780,0.3521,4144310.0000,-1612.4399
91.5924,2086.6000,-9999.0000,14.5772,0.3521,4144410.0000,-1612.4398
91.7448,2086.6252,-9999.0000,13.9767,0.3521,4144580.0000,-1612.4401
91.8972,2086.6787,-9999.0000,13.0081,0.3521,4144810.0000,-1612.4398
92.0496,2086.7000,-9999.0000,11.9766,0.3521,4144910.0000,-1612.4398
92.202,2086.7000,-9999.0000,11.6500,0.3521,4145010.0000,-1612.4398
92.3544,2086.7207,-9999.0000,11.7135,0.3520,4145180.0000,-1612.4399
92.5068,2086.7800,-9999.0000,11.9514,0.3520,4145410.0000,-1612.4398
92.6592,2086.8000,-9999.0000,12.3701,0.3520,4145520.0000,-1612.4398
92.8116,2086.8000,-9999.0000,13.0966,0.3520,4145620.0000,-1612.4399
92.964,2086.8000,-9999.0000,13.6429,0.3520,4145720.0000,-1612.4399
93.1164,2086.8154,-9999.0000,13.7500,0.3520,4145860.0000,-1612.4399
93.2688,2086.8833,-9999.0000,13.7006,0.3520,4146120.0000,-1612.4399
93.4212,2086.9000,-9999.0000,13.3094,0.3519,4146220.0000,-1612.4398
93.5736,2086.8997,-9999.0000,12.4206,0.3519,4146320.0000,-1612.4399
93.726,2086.9167,-9999.0000,12.2500,0.3519,4146460.0000,-1612.4399
93.8784,2086.9885,-9999.0000,12.3609,0.3519,4146720.0000,-1612.4399
94.0308,2087.0000,-9999.0000,13.1854,0.3519,4146820.0000,-1612.4398
94.1832,2087.0000,-9999.0000,14.2627,0.3519,4146930.0000,-1611.8983
94.3356,2087.0000,-9999.0000,14.7025,0.3519,4147030.0000,-1607.2015
94.488,2087.0093,-9999.0000,15.5511,0.3518,4147140.0000,-1603.996
94.6404,2087.0945,-9999.0000,16.3971,0.3518,4147430.0000,-1603.76
94.7928,2087.1000,-9999.0000,16.4500,0.3518,4147530.0000,-1603.76
94.9452,2087.0999,-9999.0000,16.4447,0.3518,4147630.0000,-1603.7599
95.0976,2087.1000,-9999.0000,16.2627,0.3518,4147730.0000,-1603.76
95.25,2087.2002,-9999.0000,15.0749,0.3518,4148030.0000,-1603.76
95.4024,2087.2000,-9999.0000,14.0453,0.3518,4148140.0000,-1603.76
95.5548,2087.2000,-9999.0000,13.7546,0.3518,4148240.0000,-1603.76
95.7072,2087.2000,-9999.0000,13.7500,0.3517,4148340.0000,-1603.76
95.8596,2087.2058,-9999.0000,13.7680,0.3517,4148440.0000,-1603.76
96.012,2087.2910,-9999.0000,14.0323,0.3517,4148730.0000,-1603.76
96.1644,2087.3000,-9999.0000,14.1541,0.3517,4148840.0000,-1603.76
96.3168,2087.3000,-9999.0000,15.1477,0.3517,4148940.0000,-1603.76
96.4692,2087.3115,-9999.0000,15.2500,0.3517,4149040.0000,-1603.76
96.6216,2087.3914,-9999.0000,15.2500,0.3517,4149320.0000,-1603.76
96.774,2087.4000,-9999.0000,15.2500,0.3516,4149450.0000,-1603.7599
96.9264,2087.4000,-9999.0000,15.2065,0.3516,4149550.0000,-1603.76
97.0788,2087.4000,-9999.0000,14.8996,0.3516,4149650.0000,-1603.76
97.2312,2087.4165,-9999.0000,14.3918,0.3516,4149750.0000,-1603.7599
97.3836,2087.4844,-9999.0000,13.9420,0.3516,4150010.0000,-1603.76
97.536,2087.5000,-9999.0000,13.3032,0.3516,4150150.0000,-1603.76
97.6884,2087.5000,-9999.0000,13.1500,0.3516,4150250.0000,-1603.76
97.8408,2087.5190,-9999.0000,13.3282,0.3515,4150360.0000,-1603.7599
97.9932,2087.5789,-9999.0000,13.8757,0.3515,4150600.0000,-1603.7599
98.1456,2087.6000,-9999.0000,14.0500,0.3515,4150760.0000,-1609.1776
98.298,2087.6000,-9999.0000,13.9847,0.3515,4150860.0000,-1628.8453
98.4504,2087.6000,-9999.0000,13.6130,0.3515,4150960.0000,-1646.6421
98.6028,2087.6211,-9999.0000,12.7723,0.3515,4151060.0000,-1651.3101
98.7552,2087.6748,-9999.0000,11.9169,0.3515,4151290.0000,-1651.3101
98.9076,2087.7000,-9999.0000,11.6500,0.3514,4151460.0000,-1651.3101
99.06,2087.7000,-9999.0000,11.7220,0.3514,4151560.0000,-1651.3101
99.2124,2087.7000,-9999.0000,11.9528,0.3514,4151670.0000,-1651.3101
99.3648,2087.7258,-9999.0000,12.1791,0.3514,4151770.0000,-1651.3101
99.5172,2087.7778,-9999.0000,12.2500,0.3514,4151980.0000,-1651.3101
99.6696,2087.8000,-9999.0000,12.1754,0.3514,4152170.0000,-1651.3101
99.822,2087.8003,-9999.0000,11.8838,0.3514,4152270.0000,-1651.3101
99.9744,2087.8250,-9999.0000,11.5292,0.3514,4152370.0000,-1651.3101
100.1268,2087.8755,-9999.0000,11.3949,0.3513,4152780.0000,-1651.3101
100.2792,2087.9000,-9999.0000,11.5082,0.3513,4152880.0000,-1651.3101
100.4316,2087.9000,-9999.0000,11.7649,0.3513,4152980.0000,-1651.3101
100.584,2087.9000,-9999.0000,12.0000,0.3513,4153080.0000,-1651.3101
100.7364,2087.9231,-9999.0000,12.2520,0.3513,4153270.0000,-1651.3101
